ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
711,14351.089372391600,91.29188162580640,0,3.751075896525290,78.5132262879523,11,2.6338258554545600,3.063107913638940,0.05759389826706370,83.248295511154,9,1357.6235247968300,0.34287595335082800,3.927085189103650,371.5050863514360,1
388,13540.660417734200,85.0464548852749,3,4.259909755706750,99.57024954460240,7,4.198025796174870,5.0646953049161300,0.06767993144461310,90.37011057755820,3,4992.607552220010,0.34329090249412000,9.646778502536470,490.77654011846,1
353,14309.90719736880,98.30579880758550,3,2.2961374749227800,90.78400605178930,4,0.594878297163593,9.635801064753530,0.06615605808542780,94.4713514057288,4,4020.341854286540,0.4976220749479,5.6100037591663100,432.54131487846100,0
833,8019.681617336500,85.31371129732530,2,2.5157408772972400,98.48301512148890,10,0.563652660647645,2.5761729629261800,0.011728987764318100,86.41619014005890,2,3485.8126273129100,0.13743511591236200,1.06672202932564,164.00421614517000,1
456,10927.06614896480,97.91631463120390,4,4.330769954974390,91.18537424533920,9,0.4010889943367610,5.2675613795841600,0.03443824624800380,82.43544543288920,9,3351.068780911530,0.21052651404014100,4.42167240583086,308.19936860130100,1
122,5591.89299336349,82.06950127293170,2,3.99044585896715,94.99527869768580,2,4.23930644880951,7.1842303515213200,0.03250375214823370,96.59088323623950,5,3017.25748813269,0.3624317755876100,1.069755407790190,268.92862537299400,1
861,12133.1905623024,93.13125404799310,0,1.7966727006501900,88.26118529212760,22,0.4035244746408150,2.6281418096945800,0.05725268725969080,85.05603732894250,3,2029.7097106987800,0.22609450241375000,3.1402516642520100,496.66776529335900,1
621,13145.368759364900,98.13971036876490,2,1.9578924795269300,90.4200801766896,8,4.9173101769220100,4.759620376024550,0.07652371288677530,90.25629908213210,5,1905.5616138389300,0.23846005917164900,5.092300604270600,485.7602806962330,0
857,8416.246041548140,83.3749887679646,1,3.554952045757690,80.92712039358000,11,1.7916564702305900,9.524626831522110,0.05705903661702140,93.82686298978490,4,3198.1298287569000,0.45705797591884300,3.9105374987875300,150.84482110836200,1
936,19460.432707482700,99.36653920198510,3,3.0343914160167300,96.96950803256530,5,1.6438107957123800,2.245085537649150,0.07548274386516540,86.34150400788440,1,1280.8032582318100,0.33174156201591900,1.2946079105665400,463.49234880653300,1
199,18641.81916405860,89.05766720831020,4,1.2300330699342400,93.00155642493450,18,0.45815876048524600,8.013935036047550,0.009896759669900810,92.97273074744840,3,1297.8831954741400,0.14114623312166200,2.0470215016790100,177.3673352153840,1
901,15832.148531838600,98.91430216882050,5,1.894684591531250,93.7553986266253,15,2.9282060631920800,8.73099972908797,0.08781386908672770,89.19419012883060,1,3243.2544126414000,0.22434503429304900,5.957979051004600,227.78060068510000,1
279,13000.799431480400,93.53640087260090,0,4.549924745953940,86.9203640385221,20,2.9294110617639600,4.216485803342000,0.05366170693642600,91.40873310247690,4,4679.248192840960,0.13042335059976700,7.260444139460370,241.36319189237700,1
322,18049.537394715300,86.03173739747100,5,3.5967849652501900,72.18319788349000,22,2.4690291364507100,3.717714956158500,0.0037498660467172900,91.81152207233890,2,4657.087404519420,0.3224519733788580,4.640941110096120,214.7288180487290,1
861,6959.785157351940,83.76605049834210,3,4.936884429584840,61.42519181560560,23,1.555100736079420,9.318567148689660,0.06432130030224260,96.48301373793770,5,1043.3132026431700,0.16930727855039600,7.583335717824160,441.2975172667720,1
758,16857.646914123300,86.07470092450200,2,3.9515563849134600,97.42620517638180,13,1.8429044503271100,8.112013563845800,0.051734718736307600,93.12652546870670,4,1429.576862589800,0.44284606001004200,2.4699959966362900,231.97296235055000,1
541,6872.312209502730,81.8603481852535,5,4.738884944646160,83.44481395221990,3,1.6025169683686900,2.9070456768560200,0.022036956884856500,85.2861338436882,1,3332.31077503478,0.33092561058260000,2.0985215302691700,426.6953676340770,1
707,16913.15993824110,82.8773593268666,1,1.4728485824171400,71.92571884592560,17,2.1307320414025100,3.697578044131220,0.07644254586113550,81.19208682276890,9,4393.902887224660,0.12375025677243800,8.555083443489480,497.7507266019830,1
868,9136.513523770350,82.09320880692960,2,3.9716819366761700,65.96540431390150,9,1.7089405274061300,6.970841239940440,0.09335682512079800,80.03971088150270,7,4817.796346627320,0.22035026544972800,4.052920136429800,436.30461513081800,1
424,18156.358715272800,88.45887087483120,3,0.5909788406650880,93.18092662003020,17,3.37758659932625,5.355335431175140,0.03226834538435060,98.0883476953399,5,4442.328904183120,0.34653506689445100,4.8902312974998200,238.4571705737170,1
615,19160.63140738100,95.91156752515170,5,3.5184200977019000,93.46080777790320,11,1.4789323617363500,6.0333949635032000,0.049391568281636900,98.84220103604410,8,3710.4525411858200,0.23419932727753100,9.528234420855670,384.500957365145,1
115,7231.939541076740,82.82767108432680,0,2.611770251541090,92.58031872522130,18,1.7541911574722700,9.61233948081814,0.012817499869842900,81.88222975329340,2,1802.100310356940,0.3052706674375820,4.817010951433980,313.5693787964290,1
891,11940.134075980900,82.60640866344670,5,2.060420323640310,85.80330767867140,7,2.1772994239457400,5.361883705535790,0.09297997237048160,89.74107236564500,3,1290.4858959158500,0.46374491787309400,1.0314109526671400,414.60711355336300,1
435,19714.810672440300,92.86857899034660,5,4.380819585318900,74.64061550367500,0,0.01980917135450120,9.053455966514150,0.031879605961923300,83.03190406921070,7,1190.0631307425800,0.24001438820251100,9.441747455948520,161.2389578584970,1
858,12251.1115395972,83.94365963936130,4,4.344204616958890,72.16281139121030,13,2.46041287110446,7.285957749284590,0.019478468369952600,98.9749817340817,6,3448.3071385016500,0.2343491449879150,1.127067701372450,355.25383705836200,1
357,17953.21283771820,81.95220076217980,5,0.6003576720438960,60.342190804726800,22,1.2790990159646700,2.9729556697084500,0.047842867676945500,84.93665033645050,7,1144.754416061430,0.4279027365250800,6.960576553562780,409.46670933669400,1
596,13830.972831969800,83.33697156411160,3,3.2427730510224400,93.3443023475296,5,0.2807522701225900,7.956056293181760,0.004328248950118070,90.03294191194000,8,3956.9598258622000,0.22750260916670800,3.906018185792530,404.49253416265600,1
995,10629.948618794000,98.47462791753550,0,2.155245009444300,63.4973078997457,13,4.555106493823970,6.161672591650520,0.02528368312264050,83.31240383465830,7,3849.8829494038800,0.13118333765615700,5.233516809041850,485.43720224151300,1
259,9286.753332888050,96.42942505552380,3,2.3704745067520200,85.23019992163070,1,1.61209366943466,3.8007780031359100,0.006765773649141080,86.65522169006120,7,1318.4432991067200,0.17237798169499800,5.925566509265660,123.36455231372800,0
574,8048.346366291310,87.08129124710190,1,4.244183326484490,80.16299787360350,8,2.1304263183635200,4.316394584658390,0.012737115449420000,85.33612721854360,5,4626.489460147180,0.47952010031852000,4.676140515659990,238.31174763691600,1
951,16426.972870665500,93.11641534654790,2,1.8942789718745500,81.06757435705400,11,4.136715791691210,6.45865939800601,0.01121575508658680,89.5085208594437,1,3087.7171545012100,0.4733171170310890,7.969319084639510,290.62143271657600,1
763,10798.107602345400,90.74551347336080,5,4.74371964786929,97.06851381231090,4,0.833944853768599,6.813619921166340,0.08724199550179570,88.39563924044300,6,4617.754269350930,0.18992483631125900,9.376357686980010,223.90541135683200,1
789,12669.131933011300,93.54248526965130,4,1.3083522186746300,61.264600450849700,1,4.251544047906710,9.74541123223584,0.0930434848034628,86.6159558920075,3,4606.440224753290,0.32140074923947400,1.7777084690698100,223.91580546898800,1
774,12384.882200017700,93.65342304925520,0,3.4822509051568,90.93568898515090,18,1.2081897403868900,8.837761091284750,0.04745221657801460,82.11755235296830,2,1788.1362555484700,0.15494724016920100,8.202275931114760,170.45144267597100,1
479,13659.185438497000,92.57468030119990,4,3.524472801561940,62.08209593469230,6,2.9451894580765900,3.6467142959622100,0.06304170878533450,89.68974044013900,3,2522.310511745140,0.3698710514046140,2.158040268105810,425.1805612100830,1
644,17983.657184368300,85.32202737074620,4,1.6348782264256300,61.52614423741510,6,3.4283919008308900,8.191936564537160,0.06959018972629990,97.00416036183110,3,1538.505334015270,0.17412231840392400,1.7224946492464700,463.22761775381700,1
790,19711.090153751400,80.78012841525640,4,1.9613777403524100,77.19270792565530,9,4.525069729338880,2.0663344652131600,0.039131332487206000,94.60446673171130,2,4099.912040545280,0.11991616916864200,9.602483074499160,132.9309438287000,0
526,11113.763128607300,89.11133563980220,5,4.2565932166097300,62.523006973718700,16,3.0381899734206600,3.038467689321150,0.03702104670428880,94.41149768325340,8,3016.49966215145,0.4299587228835200,5.403680033421470,161.95956470331900,1
712,17412.78383159460,97.81947769381410,0,3.928123647297290,91.56575805171650,13,2.2661590062500000,3.5976033285302700,0.06755690192236700,87.32183473490620,2,4715.230301579930,0.2301601530894500,2.3734296190836000,191.38119994874100,1
367,16467.916919820800,91.38994517037150,0,1.980931461416420,81.18252374593350,10,2.8613467617088900,6.777594821273100,0.03767145152452390,94.16838161364100,1,1832.8608595051100,0.1434089614240390,6.129614018953810,303.5949935416680,0
934,13602.9342718336,96.64782083403820,4,2.9028044612072000,61.161551306391000,19,1.0104123137010200,3.5574800504014900,0.058100951955017700,89.31062962799840,0,3753.470646076900,0.4335615803448900,3.369134248925980,416.46881332038700,1
676,19340.707154179,99.83248685922460,2,0.7775613331389300,61.620027459276800,5,3.445371670749250,4.922183536282460,0.05151928108114580,83.00552181676340,0,4956.947311090840,0.40495899101845900,5.178781151271950,128.58220990598000,1
516,8007.117732926040,83.27232408276550,5,1.4393564707938300,84.50674118957920,7,0.9344035602527760,3.942238257136640,0.05244606009009820,88.38099499956100,4,3661.5250472839700,0.3735033801727870,6.621936344919190,354.72519426337100,0
267,6638.963154644320,93.83555278283960,5,2.686192514871800,92.2444727063362,18,2.7862380603912800,4.699332995039710,0.0829358862876451,82.65477262063200,4,1275.0957313228500,0.4644994839378120,8.823428459829950,159.73418250816800,1
941,17809.429504331300,93.48587147400050,3,0.8868818087564520,77.51198125099090,18,3.238018306802450,9.539611557872530,0.07040571088986970,82.28965637813070,8,3353.6973987807600,0.29569043474825400,1.0277325844237700,488.5828271505060,1
142,11587.247249506200,99.59910894716560,5,4.294995597013720,82.18322686142500,23,4.4929159020387700,9.979010820763440,0.0960682654038093,80.46118616915220,3,1719.3709987249500,0.1512225990347190,2.9272659482435400,459.5093723406970,1
655,17704.532813105900,99.71201467905600,4,3.7310279454844200,91.99317816199610,23,2.250949129888070,7.485776850112870,0.07909766272515800,85.65708601938830,4,1122.0111096772600,0.12453856395804800,1.866434886269020,479.8331395783010,1
384,18396.353077931200,93.7335722344826,1,4.746351517918230,84.42024696167280,23,3.8766661329460600,6.578462971645450,0.014579251459989600,86.6174956848389,5,2339.8427892208600,0.22737640718386300,1.8738793140315600,142.46555103308300,1
496,5936.863904286070,84.87229583964390,4,3.6206010768381200,68.99040950635280,16,0.8376524415213830,7.667582766530270,0.07384833029998430,93.98887425876990,9,2064.416332216260,0.13473233205496600,9.511996718259140,295.2145531416770,1
111,18251.97144479090,95.97111676261200,0,4.731806175179840,84.52208103477920,23,0.7809823936691250,8.173217603351270,0.06656475539671350,90.76009569769570,6,4155.083595263020,0.31420377613883400,9.424746410635470,166.0986267993500,1
706,11724.785830541300,82.14058268422080,5,2.9953065006093400,85.13117836260850,23,2.623990068599650,7.912101948876120,0.06460439795113490,97.16899424106620,8,2494.722164312400,0.10579960712926300,7.743772717311100,340.14222031326700,1
401,12656.487335063500,95.61398608343260,5,3.200983749778860,89.36427923524510,17,2.981703825550520,2.6551402256000400,0.04807446261920040,83.52941253411310,5,3931.8351215407900,0.2775053206037500,6.787567381608240,193.09564506474600,1
997,14398.887666398200,98.20392248289390,3,4.896369745818170,84.83496750227210,11,3.1617052036645400,4.482347354294190,0.006246391981598640,85.31913291719630,0,1064.9559677973300,0.17138411594143400,8.631734017219330,408.2523933475880,1
352,18895.7391009513,87.6566678953687,1,3.3895811608891700,98.76968521832150,8,3.7283702101188900,4.747451054318000,0.09514847675100700,98.82152222286830,7,1059.2485337335600,0.24730721754686300,1.5256786428151100,357.6010402598670,1
598,5286.741416446460,92.6127058996616,5,0.6385395598733600,67.89153234868270,22,1.4746574388060500,4.95403579320113,0.08519246947244120,88.88090495559630,1,1117.2538301902300,0.3700136299082760,2.0753721379110600,328.6418377149080,1
853,12152.652024767300,88.60285464193650,3,3.757112494837360,98.04362718268310,23,3.1130386092622800,4.754510229212340,0.0486808037411858,95.78101886097310,8,1877.433767130320,0.2403855084202810,3.854016309667010,430.09086318613200,1
134,15315.83063645840,88.75530109976260,3,4.5746091146183700,81.53357961400060,15,0.9406956040316130,8.29673837960262,0.015858096763080800,89.84335297298980,6,2495.9511401142500,0.2365359548800860,8.492431419068620,300.1092123339800,1
826,15840.604365473400,86.2074177821624,1,4.08011112407447,86.87824561979650,17,1.0949885452728100,7.980837343075030,0.08244726578557590,89.42171314051500,6,3431.383212467420,0.4963002931358010,5.250092884898590,207.94069613827400,1
948,15387.986473056600,95.24259240900650,4,3.127249726814400,63.9784638980876,15,0.33654444186940600,2.0368024231412100,0.04306716054091860,82.96232576059290,9,4943.655543307890,0.38752588909051500,5.532172870938570,348.28219872003500,1
189,7016.526941121830,98.7235312833301,4,3.5208658089208200,75.22303765512430,15,3.7350029306936500,4.371052187957750,0.03901139235063590,97.02399221897170,9,2417.6382680573300,0.30554468474002100,3.063388866884270,482.82505287912200,1
875,9490.933825575220,98.81501718468920,4,4.955863051632520,90.7751658585269,3,2.5349648519279200,6.989309182282610,0.06653822319327010,81.5671056109527,4,1222.6356270286600,0.33175026039903200,6.835487330561740,340.4637453376820,1
704,10380.732881255200,83.49562569749870,2,0.9079793982920230,88.27644060395960,22,1.19092852799781,2.9621249759104000,0.07586753985326520,86.20522189306080,7,1779.6006466633900,0.3480730526075240,8.990579386560380,351.8477796157720,1
701,17066.558115192600,97.49487299313130,4,3.502601728849580,61.605575526616400,21,2.781188628501450,2.569586355884260,0.006284073662045810,93.4693614344036,9,4591.407335259450,0.10983015957633700,3.9656279787262100,473.90027250386600,1
517,9181.398086218290,94.74862882854250,1,1.7752896255676700,81.86377053988980,6,1.7712009931689400,8.627184955987850,0.0767556416483513,90.1451510161606,0,3797.5167605908400,0.13210583621009900,6.572673457928960,306.110040123098,0
214,8160.574458008050,85.05674801380580,2,3.3804067846377700,63.53112771873640,0,4.186049551446340,5.621474177376550,0.07339405013516280,97.62756653943070,2,4160.803296154240,0.3596757405426610,3.9875406770064000,498.54298468591700,1
716,19361.720285571400,81.34569225843030,4,3.2343060914777200,99.8342571671265,23,2.64073940397682,8.845498943366830,0.05892096105220440,80.78595905575830,8,1496.6728226911700,0.2457875435393260,8.134472006508970,163.86481741323000,1
295,5132.949276702030,85.35994533768760,2,1.1905557444867300,95.89186354133180,22,0.14905361426913100,8.588421817412520,0.03384189143581340,92.9881503899946,0,1539.9479548300300,0.12217761609277000,5.274637632930860,314.8159372049280,1
925,19967.312835229700,98.2441647356305,1,1.430359905831080,60.84322641714150,19,4.925476431698700,9.146964177124690,0.01648021472558280,89.5493094125425,7,1448.984030179580,0.21900529842065000,4.055221199977340,185.16033640575300,1
600,15152.319482860900,92.66357349791550,4,3.297333101194460,94.34598315610520,0,0.3714926911796710,2.3861965084851800,0.010265296918386300,83.08623646935300,5,4428.6766572381,0.15211336816855600,4.780439687901630,281.33054733627700,1
725,17427.039491736800,94.42109321795740,0,1.0770347628669800,96.77718402233630,7,3.479790944500350,3.4890405288670800,0.00011836937185679700,94.86503814225190,9,1839.8704347744200,0.46652553689052900,1.8210476925660500,168.22956380070700,0
592,9419.290945192900,85.14304702218190,5,1.6933139380864500,74.14192890253820,22,2.186279196013050,4.369145315211360,0.020646017569209300,88.22613710812050,4,3572.6069815188900,0.18117015702124600,8.795054379901960,189.01150861032200,1
174,5214.7291650059,94.38776311149640,1,4.258604964821010,88.78006620191060,7,1.2465890326004800,3.089843102702880,0.0411336970049973,90.63163808473370,5,3064.665464733040,0.15747647895762100,9.622621498042940,184.3200198529050,1
512,16068.04277842300,80.56243012555850,3,1.9719117770073700,77.68414984831120,9,3.382291172314520,5.883758566285710,0.024364433140008400,99.34532132726220,4,3177.5596474954100,0.3504675268354470,5.296727617618750,228.01253560960300,0
475,17512.168955010100,87.50642691546030,3,2.696270703213480,86.20929938305380,0,0.629486768524935,8.391815120312470,0.03089790536050100,89.72460162050380,8,1781.7414335650700,0.30876477211073300,2.9920348727032500,153.84201380753500,0
519,16107.141979302800,92.53506697084660,1,4.7351315081562800,73.61269617192770,20,4.291233492282460,9.609454486797640,0.03904524153609900,96.46745731117290,1,3540.984373815960,0.33037298161431700,6.981905791800450,423.7368699900070,1
828,7142.754309512580,82.92193131082640,3,1.5221708997662600,72.90236946533070,20,1.2530599295656600,9.116593075811730,0.030826230846543100,95.39155046682490,9,1172.4021378333200,0.2743792592161260,5.0714333158702800,188.27023891688500,1
376,16301.418833854500,96.4600714889387,1,2.2533170781110500,76.97735555430320,13,1.8072682919198400,5.658693440126470,0.07246210386587310,93.25509183027600,5,4973.889105030520,0.2868677243728520,3.270700727545780,266.62759805735000,1
860,16533.841731614600,84.70062597623840,0,3.2290599899459600,65.82271034610010,13,3.1632181815209800,7.091928810967620,0.049172678916497000,97.93624286700670,3,1107.0356259709200,0.41151902233885200,1.3458982914113400,106.42285529201000,1
775,14878.107735050800,93.04562225636890,1,3.899025182767880,93.2455585774153,9,0.005146577826833370,3.845568987589220,0.0019327147752040700,85.03203293874360,2,1200.6261628634500,0.18796887393026700,9.007340066096610,141.95261731271300,1
493,16491.738991933800,88.10394285150660,4,4.557440240207170,73.94791581446550,18,2.3637430719443400,5.224071999455360,0.022666823136230300,96.41542462935330,4,2298.5896795667300,0.25861172113249400,8.170609168405430,458.5087601653010,1
968,17688.82159516600,91.92087190955290,4,4.619628444080820,76.00598215623380,15,4.471244607508360,8.969460763360030,0.07096582446345310,87.55574976794690,1,4326.5014230781500,0.48313015397118000,8.461054518754410,434.86408153617800,1
556,14204.061713561900,82.14901105257820,2,3.9948803346768000,95.76218450808580,8,3.4020782063681800,2.2335801761558500,0.030093052328678600,96.24981780162440,2,2028.7568471069700,0.1759942804744180,4.9585575783825,436.36898098207800,1
291,6329.070709545190,80.33825599843220,3,1.527488764669900,79.86495256252690,19,1.9395018246931700,6.262074181147800,0.0920141771699049,89.87577369091020,6,2887.7400551653100,0.21750943801674700,7.779298527580850,264.54136690194300,1
838,12314.417145008200,98.19128854760600,5,0.6116419851915460,81.77015637403450,15,3.3021221407217600,8.982386383192170,0.07126640474474210,97.15418505886470,0,1071.9093247047700,0.17662676971439600,6.231027374919960,156.61231954066600,1
788,6164.740020074080,85.39260017534370,3,2.226982686600310,98.25992499108400,19,4.682847124516700,2.9760789908060800,0.028992697587964100,97.89687075385970,1,1315.517265934580,0.10819819854325400,4.372977667721440,143.15780859772600,1
198,11113.145465486500,96.39354005560920,1,1.136969829445210,95.46905532579960,7,0.9390265841799170,9.860369615608980,0.05164098461734440,91.95287751368230,2,3431.8641941628300,0.20793197001666800,8.58467879309962,342.2410899202860,0
647,11106.597336884400,99.987006009444,5,3.6967444134723400,66.77866835553760,6,2.6590400441933400,2.0991317118493500,0.06672390301801700,90.1525391366249,9,1777.4338777977100,0.11858697838489600,9.988817932399770,431.27730196345200,1
195,5990.147662103620,84.22862515997820,5,3.4750876407157300,78.9286011967242,10,1.1736879060654800,9.088960091705310,0.019336586533709500,95.66560286664670,6,3777.0182520781000,0.16187405056265300,9.093540765469240,460.0457928560970,1
763,10232.30800954220,85.30341482366710,3,0.6978723872965470,98.85184909714180,20,4.271123195853520,4.829380595159740,0.02461874678868620,85.33972406358350,3,4141.564700068710,0.24507282802704600,7.985727745176750,215.49266022409100,1
762,6664.971481869720,93.25719575269330,5,4.26467200608928,74.8946519291441,5,3.605251258007820,3.0615246534221000,0.050712374586225700,80.30697362497830,7,4401.336797889130,0.1082884868275830,7.727571749731390,228.41062793338100,1
289,17123.528150138300,99.30897269201240,5,1.6193446983103200,74.86292434064800,14,4.005379601247470,3.258865402036280,0.09248947224902920,88.14189165509540,7,1535.1973519972900,0.40118262637228700,6.8522395871516900,140.35066274457000,1
835,19215.320389467100,98.31628696381490,4,2.44502183970969,67.80120927156620,18,4.7150592624658300,7.6094297468341700,0.03440103668576150,90.15548265793550,0,2822.0341961277,0.4182356055078190,8.682557471556190,409.7639157072050,1
136,6084.7471288690800,90.0575104013117,0,3.5057018095508400,64.572924564765,13,1.161543881910910,8.965757413247550,0.04021303281007070,85.94525438877510,4,4788.3257996153800,0.2645655209673450,5.437731230421990,210.27610844845600,1
879,19326.728109375500,95.9022056505345,1,2.43238454083514,89.61219163023930,14,0.24359585757873900,7.128530830454300,0.019062021068151400,87.66723763475540,0,4088.334169777230,0.4938663917497080,2.635565591781940,292.3717878253720,1
468,12838.648990051200,82.71491706199800,3,2.485795112599750,90.80121874806070,5,1.454518600844630,9.429799770886020,0.05932086952731100,82.6611646583219,6,1467.8415273845900,0.3715975659230800,7.912447518422860,471.5589218115330,0
794,9493.485169308110,99.54876368408020,4,0.7953259790108320,98.76051854012000,23,1.995696543141350,8.739830360455190,0.07401507472509980,85.54579806735590,3,3010.000980073580,0.39748869919230000,9.275557367582970,400.8862921299750,1
624,6152.931129142450,99.28706468071970,2,2.3064959716700200,90.93672843621450,9,3.125799033364330,2.0722544555252000,0.044064226630962000,84.80190695829150,7,4689.522327355360,0.1769201694664530,4.072170627374500,121.09515851562900,0
378,12509.364021056300,83.27457915758340,5,3.941815519489930,69.73409976134390,13,3.988522812378550,7.355437315441080,0.07502493796598190,86.0197370765354,7,2760.1552220927400,0.43497504912868500,8.046849681614220,103.26183778377200,1
316,16917.733167361200,85.98846249606210,5,4.61829351733969,61.60466313154060,15,1.7490164402344100,4.4370775097143400,0.03026047233679570,85.98108221081300,8,4349.670435363880,0.4780185592086030,3.4635043277417300,414.9631703521630,1
966,15606.297159000500,82.00309995013530,3,2.360737116785170,99.41749537478640,12,2.3674849336846500,5.636000093763280,0.07069844180285020,91.17936742095230,5,2983.3748847542300,0.1945240666295170,9.483402460228140,321.00009479147800,1
972,5753.390171959610,85.43435197796360,0,2.406136220955860,73.61802782174420,10,3.92733632993096,2.752245985073810,0.025834453317045400,85.01193880392150,6,1427.2467089830100,0.37458571775455200,7.15114892812408,388.13376374508000,1
897,6093.527530518550,96.31911578830410,0,3.6618219784564300,72.47886169729680,2,1.1266436316438800,4.256793294973200,0.07806495417715700,98.81922526679780,6,1591.4197042380300,0.3987764194653330,6.1234838846415700,162.7261287306450,1
372,11043.099239489600,87.5663121433052,3,4.742474004973750,96.2382083899753,7,1.0856596396921600,7.06148773946006,0.08306415782992100,90.22549660726670,4,1186.7030112327200,0.22206766872382000,8.018831421132180,448.819139988248,1
980,9429.357410719150,81.76793934293520,3,1.701774231077120,83.40399594179950,2,2.9461649491501700,3.747057042050590,0.07977236683597890,82.57932012819540,6,1781.2589623022600,0.29000360102891900,8.319080535017880,409.32999160578500,1
161,8485.764845840720,86.84451049557810,4,2.480648929420720,68.59484695396540,1,2.1802841525893400,7.180293346169540,0.0215472605850626,85.59212541048570,8,4574.456399481740,0.13901563743229000,9.031329084028120,456.3355656218460,1
695,9215.067483630700,99.6276666848256,3,4.081879595985360,95.56384970864960,20,4.744484015177180,9.38425736637338,0.06942494378939390,94.59514992271310,3,3600.792183773030,0.16923792158380300,9.110075795626880,236.43843306298800,1
979,17052.24114945330,92.59367190518410,2,3.2436210621831700,99.73443420218970,13,1.7851527149228900,2.039522440039660,0.053854038737634900,80.27318076761460,1,3955.427739531640,0.1246282094588780,1.4742174299819200,210.28207811329900,1
828,18938.420804477800,88.32321892812320,4,0.9976385478377960,63.46714244603320,19,3.7977780175341600,8.286165757838870,0.09860369899890480,98.75635972393900,7,3486.645833573310,0.3240661962181180,2.106168472115160,160.69257596957100,1
441,11076.540417913500,83.3307702699454,5,3.3247973100302000,94.49006513209950,20,2.9154637173201800,7.130551041305510,0.03615768209790640,88.90353843451610,6,2546.157168553390,0.35010515891090800,8.434547903684880,472.03540317879900,1
496,18591.665031987500,99.72353594567390,5,1.340358280687970,75.62062790737580,21,0.2728804597483810,2.373062101870340,0.07712513528390410,90.42158045901990,5,1867.4445311840100,0.46644783337349300,9.514464880421600,170.73168142313600,1
798,9822.43551871823,96.41698018526260,5,2.795971703352820,80.96289786026820,14,0.4219277400472420,8.321337097961760,0.0370078117057317,99.76824471679060,6,4702.458336039320,0.3168739242494410,3.769046633115470,147.72689348460200,1
118,12146.554795156900,85.62954604901840,5,2.8809647044719700,96.59263903059920,2,1.015782440949950,3.7961682810970500,0.0396857474154042,90.06806171998660,2,3059.319126232090,0.20424454832324,1.0774163658944400,177.07128359471300,0
276,8390.434967240000,81.40137391442380,1,4.442915130012430,98.93516783100470,0,0.7157631142451300,4.126564325781000,0.01109921844050970,98.95487988923950,5,2924.3995248317600,0.12378941863644800,3.904346701316780,408.5526907040450,1
711,14607.14063263770,81.13251114755120,2,2.5812242330559700,70.48655641635200,14,1.6468574482222100,2.748125459754990,0.023966118582619100,98.30462231586310,9,4984.416354374180,0.4539812211003350,4.4457772237531400,455.8116939931520,1
495,19684.716727622100,82.40756299011070,4,1.757490900061520,68.51403083839660,19,2.894944579993450,6.275038522746080,0.016448428657233700,98.82631057332430,6,2535.7199535539100,0.2915432314112210,7.849300282510620,424.36538259857000,1
544,14052.39644065070,91.61537167228840,4,1.539348566972140,63.22066234366050,21,3.011812715036930,5.9857899221458100,0.01592005610439270,96.24746114984730,6,4416.501259568960,0.3949287957769290,1.4282619907405500,325.2954211485140,1
332,10367.211261703200,98.57526842410990,5,4.434133445079510,82.47191410648550,1,2.938838925813700,4.777396050690310,0.0009016527651856120,85.92796169115460,4,4449.376241267420,0.1058597394382360,2.9137621248339400,497.55370031108900,1
175,14717.261689857900,89.9348685601197,0,1.2695488448820300,60.54417581802670,17,0.5880431731657700,3.3500304621341800,0.07937807694727620,86.92764967571960,2,1930.6808414311800,0.29525556906576700,9.045717275751760,127.54162579738000,1
364,6843.810176980810,96.85890964912390,4,2.416408523974150,76.47593190439750,0,3.00112705430248,8.703628435992530,0.046793121793968100,87.29968136361280,1,1379.3587694006500,0.23028904926659900,2.3933836850629100,446.87667112865000,0
554,18329.88620398100,88.91773239719620,2,1.3422790171712600,62.93536066608030,8,2.048734434286930,9.011027440541370,0.0804167567960758,99.5836167922439,6,4902.480462863460,0.11213250904553100,7.833228867715090,271.08554468550800,1
895,12546.259261697500,94.1716709153565,3,3.979868180514690,76.20903131717340,2,4.515263326263640,6.324636885709380,0.06125504091988050,87.21511007944300,3,2703.587456542270,0.4102691228289830,4.251793740211680,282.0489394821870,1
817,11740.24613059460,94.63745474573000,2,2.6346768798857900,61.597287570624400,1,4.559920980538470,3.953802668795030,0.08313376624805100,82.17378618436760,1,1008.881288040780,0.30516066115744500,6.9639419342924800,151.0379574605120,1
834,13787.971826802800,83.47927411806680,5,2.0801466075056500,93.40869042435080,3,3.840869133419200,2.7688805255894700,0.05037650032374410,95.56657789270300,7,2996.0713353158300,0.23327209719645200,1.6646185297269300,113.37318974153100,1
483,14371.757941841000,87.22432117951620,5,2.1249483828191000,68.38955975754260,15,3.5155357554961200,8.948353339932500,0.00940410211388345,87.32126583164110,1,3477.2014549898000,0.4223193935629600,3.5790215057743900,226.6513304277730,1
663,6076.637093397700,92.74604313076050,1,4.334963930253410,73.13234841431650,21,0.5747635865873650,2.7684217567164300,0.061676364323394100,92.41871823451690,5,4104.352989792140,0.27876938074006700,4.82310763747048,169.9414132455720,1
